enrollment_id,student_id,course_id,lecturer_id,enrollment_date,semester,enrollment_status
26072293,232626,138,3428,22/10/2023,semester 2,Active
24762681,232627,707,6631,23/02/2023,semester 2,Active
78850484,232628,870,2509,17/02/2023,semester 1,Completed
22668360,232629,656,7676,12/03/2023,semester 2,Active
44954597,232630,736,9214,20/12/2023,semester 1,Completed
98997625,232631,723,3791,19/10/2023,semester 2,Active
56229949,232632,202,6718,02/06/2023,semester 2,Active
96595240,232633,848,5959,02/12/2023,semester 1,Completed
90102818,232634,568,8472,31/08/2023,semester 1,Active
91897460,232635,474,5604,24/02/2023,semester 2,Active
90343762,232636,642,1356,24/09/2023,semester 1,Completed
24445388,232637,100,5148,16/05/2023,semester 1,Completed
53082940,232638,206,7574,18/04/2023,semester 1,Active
64559874,232639,860,6451,18/03/2023,semester 1,Dropped
63760453,232640,177,9026,06/10/2023,semester 2,Active
69416368,232641,489,5893,25/01/2023,semester 1,Completed
78321952,232642,738,4469,28/06/2023,semester 2,Active
68918849,232643,114,9872,20/08/2023,semester 1,Active
20403260,232644,332,3864,05/09/2023,semester 1,Active
84407249,232645,399,7855,10/08/2023,semester 2,Active
30690127,232646,881,2741,09/02/2023,semester 1,Active
71026210,232647,779,1191,08/04/2023,semester 2,Active
72939101,232648,374,8109,08/07/2023,semester 2,Completed
87033042,232649,776,7873,05/02/2023,semester 1,Active
48910676,232650,791,7458,16/11/2023,semester 2,Active
26767276,232651,396,5227,19/07/2023,semester 1,Active
85643223,232652,475,3080,30/01/2023,semester 1,Dropped
52250701,232653,436,3345,16/07/2023,semester 1,Active
55216325,232654,118,7799,17/03/2023,semester 1,Active
74572884,232655,792,7523,31/12/2023,semester 1,Active
40392073,232656,348,4021,03/04/2023,semester 1,Completed
42044789,232657,775,8062,21/01/2023,semester 2,Active
57338700,232658,183,2978,19/02/2023,semester 1,Active
12709610,232659,125,5075,02/06/2023,semester 2,Active
11700500,232660,421,8969,02/02/2023,semester 1,Completed
23140730,232661,813,9900,22/02/2023,semester 2,Completed
11355068,232662,167,5836,01/07/2023,semester 1,Completed
83793417,232663,514,6159,02/10/2023,semester 2,Active
43491579,232664,352,5220,27/03/2023,semester 1,Completed
15215734,232665,926,6691,31/12/2023,semester 2,Completed
36368096,232666,204,4024,05/04/2023,semester 2,Active
73090794,232667,921,7581,18/04/2023,semester 1,Completed
22898762,232668,850,4660,21/11/2023,semester 1,Active
22930605,232669,740,8446,27/05/2023,semester 2,Active
34412724,232670,450,5555,26/09/2023,semester 1,Active
16797896,232671,268,1508,03/09/2023,semester 2,Active
52644716,232672,986,1705,02/11/2023,semester 2,Active
52027368,232673,926,9229,20/03/2023,semester 1,Active
13864083,232674,488,8939,01/09/2023,semester 2,Active
60150112,232675,832,3133,07/07/2023,semester 1,Completed
63877055,232676,304,4605,03/06/2023,semester 2,Active
54838790,232677,901,6732,23/09/2023,semester 2,Active
93712927,232678,764,2485,04/05/2023,semester 2,Active
67964206,232679,953,2978,30/07/2023,semester 1,Active
50742201,232680,780,5274,18/06/2023,semester 1,Active
99540037,232681,395,1537,01/01/2023,semester 2,Active
27504726,232682,973,9031,28/05/2023,semester 1,Active
12631701,232683,289,9503,21/10/2023,semester 2,Active
83256256,232684,812,9047,23/04/2023,semester 1,Active
17603704,232685,453,8062,03/01/2023,semester 1,Active
78135620,232686,683,6451,18/12/2023,semester 2,Completed
38927470,232687,315,9231,31/10/2023,semester 2,Active
65647780,232688,942,4346,14/03/2023,semester 1,Active
43299997,232689,939,1634,12/05/2023,semester 2,Active
80419598,232690,499,5550,31/12/2023,semester 1,Active
57451524,232691,990,5148,17/06/2023,semester 1,Completed
95455365,232692,511,6159,04/06/2023,semester 1,Active
58320186,232693,279,7574,27/04/2023,semester 2,Completed
29377917,232694,362,9280,07/12/2023,semester 2,Active
93043251,232695,477,6322,10/06/2023,semester 1,Active
55250320,232696,476,6054,22/05/2023,semester 2,Completed
48103365,232697,681,8789,07/07/2023,semester 2,Active
16905309,232698,217,3080,11/08/2023,semester 1,Active
99134650,232699,176,7458,31/10/2023,semester 1,Active
25309422,232700,905,7523,05/12/2023,semester 1,Completed
73423645,232701,777,4985,26/01/2023,semester 1,Active
63064356,232702,235,8263,10/06/2023,semester 1,Dropped
76451463,232703,600,8969,22/04/2023,semester 2,Active
96867902,232704,487,9872,16/09/2023,semester 1,Dropped
67265644,232705,963,6372,12/05/2023,semester 2,Active
33232806,232706,215,5060,20/02/2023,semester 1,Active
96492066,232707,374,8837,29/04/2023,semester 1,Active
33768360,232708,824,2646,05/03/2023,semester 2,Active
37762111,232709,909,2440,01/11/2023,semester 1,Completed
38205339,232710,273,1319,29/06/2023,semester 2,Completed
61584095,232711,701,8446,08/06/2023,semester 1,Completed
85929792,232712,339,2687,25/03/2023,semester 1,Completed
33038339,232713,761,7799,10/09/2023,semester 1,Active
96925830,232714,877,1537,20/09/2023,semester 1,Active
57711299,232715,699,2244,13/01/2023,semester 1,Active
19589874,232716,617,5227,01/06/2023,semester 1,Active
28086393,232717,903,7511,05/01/2023,semester 2,Active
14221905,232718,634,5056,24/02/2023,semester 1,Active
63944233,232719,558,8939,11/10/2023,semester 1,Completed
57410015,232720,485,3345,05/07/2023,semester 1,Active
31072178,232721,843,7581,18/12/2023,semester 1,Completed
27959743,232722,834,2556,07/09/2023,semester 2,Completed
72177842,232723,492,3791,20/06/2023,semester 2,Active
35742210,232724,692,7830,10/04/2023,semester 1,Active
65565844,232725,688,3499,18/11/2023,semester 2,Completed
74673754,232726,138,1508,16/04/2023,semester 2,Active
67531045,232727,707,5220,11/12/2023,semester 2,Active
19448603,232728,870,4660,27/09/2023,semester 1,Active
36211233,232729,656,1304,24/02/2023,semester 2,Active
53634439,232730,736,7455,03/08/2023,semester 1,Completed
23324649,232731,723,6529,27/07/2023,semester 2,Active
53485267,232732,202,2485,15/02/2023,semester 2,Completed
54523128,232733,848,3647,21/06/2023,semester 1,Dropped
69460614,232734,568,8567,02/06/2023,semester 1,Active
67311217,232735,474,1934,13/08/2023,semester 2,Completed
48804285,232736,642,2741,10/03/2023,semester 1,Active
94007924,232737,100,2925,19/01/2023,semester 1,Active
20539700,232738,206,6719,28/01/2023,semester 1,Active
88354532,232739,860,7873,09/08/2023,semester 1,Dropped
36846222,232740,177,5546,22/01/2023,semester 2,Dropped
84331387,232741,489,2978,01/12/2023,semester 1,Active
40838588,232742,738,2509,27/09/2023,semester 2,Completed
72029574,232743,114,9229,12/10/2023,semester 1,Active
47745340,232744,332,4549,24/09/2023,semester 1,Completed
58206470,232745,399,2919,13/07/2023,semester 2,Completed
98198874,232746,881,4831,19/05/2023,semester 1,Completed
46985570,232747,779,6679,29/11/2023,semester 2,Active
99670804,232748,374,7676,05/04/2023,semester 2,Completed
18067188,232749,776,9685,15/03/2023,semester 1,Active
76892685,232750,791,3133,03/03/2023,semester 2,Active
64328544,232751,396,8737,05/08/2023,semester 1,Dropped
36375879,232752,475,8298,09/10/2023,semester 1,Active
49035585,232753,436,3834,23/02/2023,semester 1,Dropped
80905546,232754,118,5734,14/04/2023,semester 1,Active
62915806,232755,792,2332,04/11/2023,semester 1,Active
55204705,232756,348,5433,25/11/2023,semester 1,Active
85812659,232757,775,5618,19/05/2023,semester 2,Active
62062051,232758,183,6996,28/07/2023,semester 1,Completed
77073400,232759,125,5968,12/05/2023,semester 2,Active
47765284,232760,421,2122,06/04/2023,semester 1,Completed
22591671,232761,813,4608,06/01/2023,semester 2,Active
74744018,232762,167,8954,07/07/2023,semester 1,Completed
20405717,232763,514,6641,14/05/2023,semester 2,Dropped
29942811,232764,352,5893,24/04/2023,semester 1,Active
94720049,232765,926,5556,01/01/2023,semester 2,Active
44942107,232766,204,7272,04/08/2023,semester 2,Active
65373072,232767,921,1191,09/01/2023,semester 1,Dropped
17251549,232768,850,1102,13/07/2023,semester 1,Active
99262458,232769,740,7658,20/08/2023,semester 2,Active
89948152,232770,450,4335,08/05/2023,semester 1,Active
28681018,232771,268,9999,15/10/2023,semester 2,Active
55804655,232772,986,8316,25/05/2023,semester 2,Active
92957040,232773,926,4605,22/04/2023,semester 1,Completed
11504494,232774,488,5695,09/02/2023,semester 2,Active
87978038,232775,832,4469,15/07/2023,semester 1,Active
30923437,232776,304,4021,09/01/2023,semester 2,Active
75693636,232777,901,8043,16/12/2023,semester 2,Active
35616359,232778,764,9493,29/04/2023,semester 2,Active
12229397,232779,953,1206,20/06/2023,semester 1,Completed
40899191,232780,780,5075,05/03/2023,semester 1,Completed
37026657,232781,395,7612,04/05/2023,semester 2,Active
19927716,232782,973,3076,14/05/2023,semester 1,Completed
56850577,232783,289,3721,23/07/2023,semester 2,Active
37398714,232784,812,5604,27/08/2023,semester 1,Active
52389127,232785,453,7855,11/04/2023,semester 1,Active
80607443,232786,683,8622,12/10/2023,semester 2,Active
63756877,232787,315,1356,13/09/2023,semester 2,Active
62714712,232788,942,3864,14/11/2023,semester 1,Active
23995962,232789,939,9519,30/01/2023,semester 2,Active
56443270,232790,499,5791,16/06/2023,semester 1,Completed
67937253,232791,990,7074,13/06/2023,semester 1,Completed
47356575,232792,511,5274,25/02/2023,semester 1,Active
22566571,232793,279,1156,12/08/2023,semester 2,Active
99973344,232794,362,6261,29/09/2023,semester 2,Active
13848773,232795,477,2488,24/05/2023,semester 1,Completed
53912899,232796,476,4024,28/05/2023,semester 2,Active
18243103,232797,681,6271,26/06/2023,semester 2,Active
56007235,232798,217,5959,25/02/2023,semester 1,Active
16167005,232799,176,6718,15/05/2023,semester 1,Completed
64461634,232800,905,1378,21/10/2023,semester 1,Active
31924875,232801,777,9790,11/02/2023,semester 1,Active
62616958,232802,235,8109,29/07/2023,semester 1,Active
69054810,232803,600,3503,14/05/2023,semester 2,Active
23157604,232804,487,9900,08/09/2023,semester 1,Completed
91306546,232805,963,6732,15/01/2023,semester 2,Active
51143685,232806,215,6691,28/11/2023,semester 1,Completed
64509485,232807,374,8394,21/05/2023,semester 1,Active
50040959,232808,824,1552,30/06/2023,semester 2,Active
80802143,232809,909,2492,09/07/2023,semester 1,Active
91255083,232810,273,8472,17/06/2023,semester 2,Active
94997345,232811,701,3428,02/12/2023,semester 1,Dropped
77268814,232812,339,5555,17/03/2023,semester 1,Dropped
13286363,232813,761,1705,17/11/2023,semester 1,Completed
77068653,232814,877,8995,05/05/2023,semester 1,Completed
51346612,232815,699,1170,06/09/2023,semester 1,Active
51995438,232816,617,9782,19/06/2023,semester 1,Completed
29098216,232817,903,9214,11/07/2023,semester 2,Completed
73641793,232818,634,6261,08/12/2023,semester 1,Active
14796259,232819,558,9026,29/12/2023,semester 1,Active
73887968,232820,485,7370,16/01/2023,semester 1,Active
87611232,232821,843,2676,16/03/2023,semester 1,Active
70716899,232822,834,1471,31/01/2023,semester 2,Active
27273507,232823,492,2978,30/05/2023,semester 2,Active
59610181,232824,692,7176,04/01/2023,semester 1,Completed
95292347,232825,688,7933,20/05/2023,semester 2,Completed
73232495,232826,138,8789,28/06/2023,semester 2,Active
67111252,232827,707,4024,01/08/2023,semester 2,Active
88253797,232828,870,4831,29/09/2023,semester 1,Completed
82639558,232829,656,3080,26/07/2023,semester 2,Active
15889272,232830,736,7676,28/08/2023,semester 1,Active
41556706,232831,723,6529,16/08/2023,semester 2,Active
53492856,232832,202,1934,21/10/2023,semester 2,Active
29533179,232833,848,2488,22/11/2023,semester 1,Active
48520760,232834,568,3503,31/10/2023,semester 1,Active
22867965,232835,474,9280,06/08/2023,semester 2,Dropped
41367609,232836,642,3499,28/01/2023,semester 1,Active
71063971,232837,100,4335,25/08/2023,semester 1,Active
68221203,232838,206,3791,04/06/2023,semester 1,Active
46241820,232839,860,4605,12/02/2023,semester 1,Completed
68945600,232840,177,6054,23/06/2023,semester 2,Completed
71350304,232841,489,2978,07/01/2023,semester 1,Active
60593139,232842,738,8954,17/12/2023,semester 2,Active
22916663,232843,114,3076,03/01/2023,semester 1,Active
68255853,232844,332,8298,10/09/2023,semester 1,Active
85903906,232845,399,3345,31/01/2023,semester 2,Active
99316238,232846,881,7799,31/10/2023,semester 1,Active
45694126,232847,779,2556,27/11/2023,semester 2,Active
36044997,232848,374,3998,23/05/2023,semester 2,Active
83092747,232849,776,5433,30/01/2023,semester 1,Completed
23746609,232850,791,2687,01/09/2023,semester 2,Completed
20115802,232851,396,9493,01/08/2023,semester 1,Active
36529845,232852,475,5274,26/02/2023,semester 1,Active
92025161,232853,436,5836,08/04/2023,semester 1,Completed
55746028,232854,118,5227,21/07/2023,semester 1,Active
95036068,232855,792,5056,31/12/2023,semester 1,Active
39120676,232856,348,2332,04/02/2023,semester 1,Active
55720748,232857,775,7830,29/05/2023,semester 2,Active
36397039,232858,183,8969,30/06/2023,semester 1,Completed
73683805,232859,125,3647,07/07/2023,semester 2,Completed
83058539,232860,421,2244,07/02/2023,semester 1,Active
27641837,232861,813,1304,21/09/2023,semester 2,Active
87762542,232862,167,6372,16/05/2023,semester 1,Completed
12288857,232863,514,9229,18/09/2023,semester 2,Completed
38646922,232864,352,6719,25/03/2023,semester 1,Active
93575752,232865,926,7272,04/08/2023,semester 2,Active
92742665,232866,204,2919,13/11/2023,semester 2,Completed
83144475,232867,921,9047,28/12/2023,semester 1,Completed
89781313,232868,850,9790,09/12/2023,semester 1,Active
58250197,232869,740,7933,29/01/2023,semester 2,Completed
45311911,232870,450,6261,15/11/2023,semester 1,Completed
21172664,232871,268,6159,22/10/2023,semester 2,Dropped
18139442,232872,986,5791,14/09/2023,semester 2,Active
42045021,232873,926,8567,25/08/2023,semester 1,Active
24068870,232874,488,5075,22/05/2023,semester 2,Active
49191412,232875,832,2978,05/11/2023,semester 1,Active
47184985,232876,304,1319,01/11/2023,semester 2,Active
54041470,232877,901,7074,08/04/2023,semester 2,Active
69693579,232878,764,7855,28/02/2023,semester 2,Active
53483609,232879,953,9900,12/08/2023,semester 1,Active
16536404,232880,780,9872,28/07/2023,semester 1,Active
31229116,232881,395,7523,17/09/2023,semester 2,Active
69730793,232882,973,9519,14/05/2023,semester 1,Active
86375331,232883,289,7574,23/07/2023,semester 2,Active
90226011,232884,812,9503,22/03/2023,semester 1,Active
83742719,232885,453,6271,16/06/2023,semester 1,Active
58054655,232886,683,1508,28/12/2023,semester 2,Active
11930201,232887,315,5578,22/10/2023,semester 2,Completed
78730490,232888,942,5550,21/09/2023,semester 1,Completed
84131677,232889,939,4608,14/07/2023,semester 2,Active
90131411,232890,499,1191,06/07/2023,semester 1,Active
55772948,232891,990,6631,22/02/2023,semester 1,Active
64920791,232892,511,1471,20/11/2023,semester 1,Active
43240030,232893,279,8837,17/10/2023,semester 2,Active
28939771,232894,362,3428,18/03/2023,semester 2,Active
79720373,232895,477,3133,14/06/2023,semester 1,Active
38959288,232896,476,1356,23/03/2023,semester 2,Active
35552239,232897,681,8446,14/05/2023,semester 2,Active
27150300,232898,217,7612,17/09/2023,semester 1,Active
35038816,232899,176,5556,21/03/2023,semester 1,Completed
77811287,232900,905,4469,25/02/2023,semester 1,Active
19061203,232901,777,6322,07/08/2023,semester 1,Active
29711208,232902,235,5546,15/09/2023,semester 1,Active
88124765,232903,600,1378,19/12/2023,semester 2,Active
20284108,232904,487,3834,14/09/2023,semester 1,Active
19534590,232905,963,7581,24/09/2023,semester 2,Active
50052384,232906,215,7458,25/09/2023,semester 1,Active
43219627,232907,374,5060,05/01/2023,semester 1,Dropped
69172336,232908,824,5959,08/10/2023,semester 2,Completed
72976628,232909,909,1102,20/06/2023,semester 1,Active
47883040,232910,273,8737,24/09/2023,semester 2,Active
23966317,232911,701,7511,07/06/2023,semester 1,Active
72827525,232912,339,6718,31/10/2023,semester 1,Completed
17378403,232913,761,6641,15/05/2023,semester 1,Completed
60690946,232914,877,6679,25/08/2023,semester 1,Completed
68676742,232915,699,1705,08/06/2023,semester 1,Active
55977173,232916,617,9026,08/07/2023,semester 1,Dropped
20804196,232917,903,3721,03/01/2023,semester 2,Dropped
95297958,232918,634,5893,02/07/2023,semester 1,Active
27009405,232919,558,5604,30/10/2023,semester 1,Active
52798230,232920,485,7523,25/08/2023,semester 1,Completed
70150341,232921,843,2741,23/11/2023,semester 1,Active
88294764,232922,834,8939,15/02/2023,semester 2,Active
21817684,232923,492,7658,19/02/2023,semester 2,Active
57355099,232924,692,5220,26/05/2023,semester 1,Active
64473191,232925,688,2646,16/03/2023,semester 2,Completed
41516697,232926,138,4985,30/12/2023,semester 2,Active
83186884,232927,707,4021,01/06/2023,semester 2,Active
93147414,232928,870,1206,21/05/2023,semester 1,Completed
75165034,232929,656,8062,11/03/2023,semester 2,Dropped
83377839,232930,736,4346,31/08/2023,semester 1,Active
74116846,232931,723,6451,24/02/2023,semester 2,Completed
91237584,232932,202,4660,14/09/2023,semester 2,Completed
86812957,232933,848,5968,10/01/2023,semester 1,Completed
21671448,232934,568,5555,23/12/2023,semester 1,Completed
89069452,232935,474,2676,06/10/2023,semester 2,Active
85623335,232936,642,1634,21/04/2023,semester 1,Completed
38718419,232937,100,2485,15/05/2023,semester 1,Active
51555193,232938,206,6996,15/04/2023,semester 1,Completed
85701229,232939,860,2440,20/07/2023,semester 1,Completed
16213133,232940,177,9685,11/05/2023,semester 2,Active
31290883,232941,489,2122,29/06/2023,semester 1,Completed
74839665,232942,738,1156,06/01/2023,semester 2,Dropped
53826003,232943,114,2925,11/05/2023,semester 1,Completed
85861707,232944,332,9031,03/02/2023,semester 1,Active
35277172,232945,399,8316,10/02/2023,semester 2,Active
28208691,232946,881,8109,11/09/2023,semester 1,Completed
53215688,232947,779,4549,08/02/2023,semester 2,Completed
51128393,232948,374,9782,30/10/2023,semester 2,Active
42978860,232949,776,5618,07/11/2023,semester 1,Active
95544670,232950,791,1537,21/09/2023,semester 2,Active
57899088,232951,396,9999,07/06/2023,semester 1,Dropped
34406693,232952,475,8043,08/08/2023,semester 1,Active
65700951,232953,436,5695,07/05/2023,semester 1,Active
90365066,232954,118,3864,13/01/2023,semester 1,Completed
69064690,232955,792,9231,24/05/2023,semester 1,Active
84871207,232956,348,1552,29/10/2023,semester 1,Completed
84661625,232957,775,6261,02/08/2023,semester 2,Completed
15913853,232958,183,6732,15/12/2023,semester 1,Active
70436566,232959,125,5734,19/10/2023,semester 2,Active
80723274,232960,421,7370,13/05/2023,semester 1,Active
24690767,232961,813,8394,25/05/2023,semester 2,Active
46930933,232962,167,2468,29/01/2023,semester 1,Active
99445446,232963,514,1170,13/06/2023,semester 2,Active
25670928,232964,352,2492,26/05/2023,semester 1,Active
54818108,232965,926,7873,06/04/2023,semester 2,Active
92807990,232966,204,5148,13/05/2023,semester 2,Completed
15537700,232967,921,8995,02/08/2023,semester 1,Active
22582226,232968,850,8263,21/08/2023,semester 1,Completed
13130480,232969,740,6691,08/09/2023,semester 2,Active
30194128,232970,450,1537,22/01/2023,semester 1,Active
75459538,232971,268,8043,10/08/2023,semester 2,Active
80784783,232972,986,3791,21/11/2023,semester 2,Active
22704984,232973,926,7523,08/04/2023,semester 1,Active
60379936,232974,488,3721,19/10/2023,semester 2,Active
15454350,232975,832,1170,03/06/2023,semester 1,Completed
45456788,232976,304,7933,25/08/2023,semester 2,Completed
66122631,232977,901,1552,02/06/2023,semester 2,Completed
45917819,232978,764,2122,03/11/2023,semester 2,Active
45112427,232979,953,5274,26/07/2023,semester 1,Completed
55819948,232980,780,9900,24/08/2023,semester 1,Active
33687576,232981,395,2244,11/06/2023,semester 2,Completed
88563877,232982,973,4605,16/08/2023,semester 1,Active
51520579,232983,289,8789,11/06/2023,semester 2,Active
90434761,232984,812,5959,15/11/2023,semester 1,Active
41427268,232985,453,9280,24/06/2023,semester 1,Active
92530835,232986,683,6451,09/11/2023,semester 2,Active
19062687,232987,315,4469,30/07/2023,semester 2,Active
33964328,232988,942,2978,18/05/2023,semester 1,Dropped
75265718,232989,939,7523,19/05/2023,semester 2,Active
74901897,232990,499,7272,05/11/2023,semester 1,Dropped
45272321,232991,990,1156,20/02/2023,semester 1,Completed
91728633,232992,511,6996,31/10/2023,semester 1,Completed
40047496,232993,279,2509,17/10/2023,semester 2,Active
43954077,232994,362,4985,21/01/2023,semester 2,Dropped
54649966,232995,477,5546,13/02/2023,semester 1,Completed
81373216,232996,476,1634,03/04/2023,semester 2,Active
14544447,232997,681,7511,13/02/2023,semester 2,Active
76369703,232998,217,9231,02/09/2023,semester 1,Completed
29032423,232999,176,9999,22/08/2023,semester 1,Active
12862809,233000,905,7074,16/06/2023,semester 1,Active
63024900,233001,777,8062,13/09/2023,semester 1,Active
28806410,233002,235,2332,28/07/2023,semester 1,Active
89830358,233003,600,9047,24/04/2023,semester 2,Active
73974091,233004,487,5075,10/09/2023,semester 1,Active
92565863,233005,963,7455,03/10/2023,semester 2,Dropped
63332428,233006,215,2646,31/08/2023,semester 1,Active
53959001,233007,374,3499,21/02/2023,semester 1,Completed
72196738,233008,824,5968,16/08/2023,semester 2,Active
42566737,233009,909,5578,05/07/2023,semester 1,Completed
68521264,233010,273,5148,23/03/2023,semester 2,Completed
35640285,233011,701,8622,10/04/2023,semester 1,Active
56105648,233012,339,1191,13/04/2023,semester 1,Active
70170786,233013,761,6054,01/06/2023,semester 1,Dropped
43767816,233014,877,2485,14/03/2023,semester 1,Active
22228120,233015,699,1705,20/10/2023,semester 1,Completed
46845204,233016,617,1206,01/09/2023,semester 1,Completed
59664025,233017,903,8263,20/06/2023,semester 2,Active
45043795,233018,634,1378,21/06/2023,semester 1,Active
75585708,233019,558,2676,24/04/2023,semester 1,Dropped
96683066,233020,485,6159,30/07/2023,semester 1,Active
93958968,233021,843,1102,23/02/2023,semester 1,Active
75294310,233022,834,5550,27/07/2023,semester 2,Dropped
59375106,233023,492,5893,07/08/2023,semester 2,Active
72781898,233024,692,3345,18/06/2023,semester 1,Active
57613452,233025,688,7830,17/02/2023,semester 2,Active
26572582,233026,138,8995,20/09/2023,semester 2,Completed
12696056,233027,707,8969,31/08/2023,semester 2,Completed
43824921,233028,870,1304,21/02/2023,semester 1,Active
52793183,233029,656,3864,21/11/2023,semester 2,Completed
23772063,233030,736,4021,19/12/2023,semester 1,Active
88005190,233031,723,6261,21/10/2023,semester 2,Active
88524460,233032,202,5836,06/01/2023,semester 2,Active
73208144,233033,848,8737,11/05/2023,semester 1,Active
79940347,233034,568,6718,27/02/2023,semester 1,Active
80176063,233035,474,2741,15/09/2023,semester 2,Active
78756503,233036,642,2556,23/09/2023,semester 1,Completed
53462111,233037,100,9782,09/12/2023,semester 1,Active
60875547,233038,206,4549,16/11/2023,semester 1,Completed
38565552,233039,860,6641,07/12/2023,semester 1,Active
60837535,233040,177,6679,08/11/2023,semester 2,Active
91573190,233041,489,6372,14/01/2023,semester 1,Active
12842459,233042,738,2978,19/09/2023,semester 2,Active
45998112,233043,114,6271,26/04/2023,semester 1,Active
76762741,233044,332,1508,10/05/2023,semester 1,Active
58913249,233045,399,3428,25/10/2023,semester 2,Active
22199056,233046,881,7458,11/05/2023,semester 1,Active
53601270,233047,779,5556,07/10/2023,semester 2,Active
68047718,233048,374,6322,27/12/2023,semester 2,Completed
65965365,233049,776,3133,11/10/2023,semester 1,Active
68599412,233050,791,1319,28/02/2023,semester 2,Dropped
66885619,233051,396,9685,09/09/2023,semester 1,Active
24943306,233052,475,9872,29/03/2023,semester 1,Completed
68220375,233053,436,1356,22/03/2023,semester 1,Completed
65025732,233054,118,8298,10/09/2023,semester 1,Completed
16404406,233055,792,5734,18/07/2023,semester 1,Active
92330663,233056,348,3076,04/10/2023,semester 1,Completed
67720250,233057,775,7370,01/11/2023,semester 2,Dropped
82463352,233058,183,1471,15/07/2023,semester 1,Active
16659970,233059,125,9214,20/10/2023,semester 2,Active
35667077,233060,421,7676,19/07/2023,semester 1,Active
85427576,233061,813,8954,08/08/2023,semester 2,Completed
87823223,233062,167,4660,29/05/2023,semester 1,Active
75485013,233063,514,3998,18/08/2023,semester 2,Completed
59157897,233064,352,2468,27/12/2023,semester 1,Completed
88139045,233065,926,8316,28/02/2023,semester 2,Dropped
80601315,233066,204,4346,28/08/2023,semester 2,Completed
80506597,233067,921,9026,13/03/2023,semester 1,Completed
44891820,233068,850,9519,21/09/2023,semester 1,Active
44098291,233069,740,4335,20/05/2023,semester 2,Active
33304239,233070,450,8394,08/11/2023,semester 1,Active
13733472,233071,268,2492,01/10/2023,semester 2,Completed
73722079,233072,986,5056,17/03/2023,semester 2,Active
52046956,233073,926,5555,22/08/2023,semester 1,Active
11862261,233074,488,3080,24/03/2023,semester 2,Active
46358911,233075,832,9229,14/05/2023,semester 1,Active
92234506,233076,304,5433,19/10/2023,semester 2,Active
23897515,233077,901,2919,09/06/2023,semester 2,Active
76452702,233078,764,6732,24/03/2023,semester 2,Active
26065851,233079,953,5604,25/02/2023,semester 1,Active
47160769,233080,780,9493,10/12/2023,semester 1,Active
43090615,233081,395,5618,20/02/2023,semester 2,Active
24458437,233082,973,5791,10/07/2023,semester 1,Active
78031307,233083,289,8939,20/08/2023,semester 2,Active
87489732,233084,812,2440,04/03/2023,semester 1,Completed
82396768,233085,453,2925,22/07/2023,semester 1,Completed
68240317,233086,683,3503,11/08/2023,semester 2,Active
59842280,233087,315,9790,29/03/2023,semester 2,Completed
49325021,233088,942,8109,18/08/2023,semester 1,Completed
52324179,233089,939,6719,02/08/2023,semester 2,Active
23474098,233090,499,3834,03/02/2023,semester 1,Active
62505169,233091,990,8567,05/06/2023,semester 1,Active
28956211,233092,511,3647,04/02/2023,semester 1,Active
94762205,233093,279,7574,22/06/2023,semester 2,Active
52814514,233094,362,7176,09/06/2023,semester 2,Active
17476738,233095,477,8472,20/03/2023,semester 1,Active
51508585,233096,476,4608,22/07/2023,semester 2,Active
72252209,233097,681,7658,29/03/2023,semester 2,Completed
62726565,233098,217,7873,09/12/2023,semester 1,Completed
65470752,233099,176,4024,25/03/2023,semester 1,Active
91954378,233100,905,2332,23/06/2023,semester 1,Active
19601429,233101,777,2919,12/02/2023,semester 1,Active
41443088,233102,235,7574,08/09/2023,semester 1,Active
12131389,233103,600,2440,24/06/2023,semester 2,Active
41446908,233104,487,8472,22/05/2023,semester 1,Active
54580790,233105,963,5893,03/09/2023,semester 2,Completed
44204839,233106,215,7458,18/10/2023,semester 1,Active
89497120,233107,374,4985,16/10/2023,semester 1,Completed
25182574,233108,824,1356,10/01/2023,semester 2,Completed
25470044,233109,909,9493,26/01/2023,semester 1,Completed
93465869,233110,273,2122,13/11/2023,semester 2,Active
24601409,233111,701,7830,26/11/2023,semester 1,Active
53329259,233112,339,8446,17/06/2023,semester 1,Active
88492334,233113,761,4024,18/10/2023,semester 1,Active
70747352,233114,877,1170,13/12/2023,semester 1,Active
39600392,233115,699,5148,10/03/2023,semester 1,Active
86535840,233116,617,5959,25/04/2023,semester 1,Completed
61918053,233117,903,2556,04/09/2023,semester 2,Completed
72171151,233118,634,6631,18/08/2023,semester 1,Completed
51187498,233119,558,1705,03/11/2023,semester 1,Active
17988681,233120,485,3080,15/02/2023,semester 1,Active
16850514,233121,843,9685,26/03/2023,semester 1,Active
53948089,233122,834,9782,28/05/2023,semester 2,Active
48208974,233123,492,5555,26/05/2023,semester 2,Active
33018814,233124,692,9026,09/07/2023,semester 1,Completed
98911623,233125,688,8939,20/02/2023,semester 2,Completed
99626665,233126,138,4608,30/06/2023,semester 2,Completed
15641060,233127,707,3428,23/06/2023,semester 2,Active
71880526,233128,870,6451,17/11/2023,semester 1,Active
38789412,233129,656,9280,24/06/2023,semester 2,Active
27918690,233130,736,8298,17/12/2023,semester 1,Active
29382940,233131,723,3499,14/12/2023,semester 2,Active
66843424,233132,202,1634,29/11/2023,semester 2,Completed
65071029,233133,848,6641,11/02/2023,semester 1,Completed
68543139,233134,568,8837,07/01/2023,semester 1,Completed
