grade_id,enrollment_id,grade,gpa_points,grade_date,retake,grade_source
741214404,39904052,B,1.09,24/11/2023,FALSE,Mid
300420335,25833532,C,2.47,09/02/2023,FALSE,Mid
340402878,67923817,C,3.33,14/12/2023,TRUE,Mid
982122043,41388892,F,3.25,06/11/2023,TRUE,Final
164558401,60895676,A,3.1,30/06/2023,FALSE,Assignment
691979945,79338152,C,2.03,12/08/2023,FALSE,Final
810351284,25791457,A,0.24,25/11/2023,TRUE,Mid
928370498,98160397,A,1.28,26/02/2023,FALSE,Final
468495489,42394743,C,3.49,02/04/2023,FALSE,Mid
269872610,39302690,C,3.41,30/06/2023,FALSE,Mid
980007285,18132866,C,0.65,02/10/2023,TRUE,Final
189648896,56125111,C,0.19,18/11/2023,TRUE,Assignment
984563876,25278720,D,0.81,12/06/2023,FALSE,Mid
156110146,15388017,B,3.35,06/08/2023,TRUE,Mid
696167729,72394007,B,2.04,20/01/2023,TRUE,Assignment
547413867,66959635,C,2.71,17/12/2023,TRUE,Final
841197698,14291731,B,3.08,06/08/2023,TRUE,Final
299413468,47913976,C,1.03,09/10/2023,TRUE,Final
285950823,53268097,C,0.75,21/06/2023,TRUE,Final
925038337,26011014,B,2.65,17/01/2023,FALSE,Assignment
409016563,76127705,B,3.57,04/04/2023,FALSE,Final
148616017,68384839,C,1.48,25/04/2023,TRUE,Final
965724158,18977689,B,1.76,22/06/2023,TRUE,Final
796867107,53671594,C,2.35,03/11/2023,TRUE,Final
947575691,24572339,C,2.86,16/02/2023,FALSE,Assignment
928934550,98314951,A,3.27,20/01/2023,FALSE,Final
199227083,55497075,C,2.68,27/10/2023,TRUE,Final
902259049,18046859,A,0.95,21/09/2023,TRUE,Assignment
907390944,98591068,F,0.3,03/10/2023,FALSE,Final
399345361,49811757,A,0.69,21/01/2023,FALSE,Assignment
338403778,74771114,A,1.2,27/06/2023,FALSE,Mid
847550405,33434875,F,3.13,14/11/2023,TRUE,Final
134265528,34621689,C,1.41,15/05/2023,FALSE,Assignment
605087587,54259167,C,1.4,12/09/2023,FALSE,Assignment
249747472,24542693,C,1.12,02/05/2023,TRUE,Mid
117797468,96917218,A,2.6,17/01/2023,TRUE,Mid
527868741,18655302,B,0.66,23/09/2023,FALSE,Mid
868491753,32982431,B,3.72,24/04/2023,TRUE,Final
586905050,20890946,A,0.45,13/10/2023,TRUE,Mid
656478220,19529408,A,1.34,28/03/2023,FALSE,Mid
155376289,49311771,C,1.81,04/02/2023,FALSE,Mid
313189099,84682461,C,0.93,10/05/2023,FALSE,Assignment
602681246,83589879,F,3.98,21/04/2023,TRUE,Mid
238816851,15143903,C,0.73,12/02/2023,FALSE,Mid
350351809,67843776,B,2.09,04/02/2023,FALSE,Assignment
289338964,69455714,C,1.85,02/03/2023,TRUE,Final
881926272,39545439,A,1.79,03/06/2023,FALSE,Assignment
952852179,30419120,C,0.97,15/07/2023,TRUE,Final
154932218,46505727,B,0.37,26/02/2023,TRUE,Final
781300886,28602494,F,1.36,05/02/2023,FALSE,Final
824215710,99777038,C,3.8,06/06/2023,FALSE,Mid
330251399,31805520,C,1,27/06/2023,FALSE,Assignment
724013558,23318900,C,0.71,16/06/2023,FALSE,Final
937030191,74699654,C,1.07,30/11/2023,TRUE,Final
262296025,52723762,D,0.34,24/06/2023,FALSE,Mid
499236066,98426700,C,1.88,22/05/2023,TRUE,Assignment
982645371,27044230,B,2.84,27/01/2023,FALSE,Mid
513915125,42418438,F,1.08,25/10/2023,FALSE,Final
242175815,96333361,C,1.69,14/01/2023,FALSE,Mid
861553579,87388212,A,1.57,16/04/2023,TRUE,Final
148539473,45638660,A,2.76,22/03/2023,TRUE,Final
982426816,68073660,A,1.32,03/04/2023,TRUE,Assignment
119877559,87046551,C,0.61,15/12/2023,TRUE,Assignment
783676779,41674238,B,0.13,20/09/2023,FALSE,Final
456567819,70256136,A,2.54,18/03/2023,TRUE,Final
906213259,95085899,A,1.67,20/02/2023,TRUE,Final
579025631,46051374,B,2.91,19/12/2023,FALSE,Final
199704598,39941183,B,0.81,04/04/2023,TRUE,Mid
347831344,23713122,C,2.88,03/09/2023,TRUE,Final
495078476,91872232,C,2.4,10/01/2023,FALSE,Assignment
640049328,25424729,B,3.36,22/04/2023,FALSE,Final
759835008,32271231,C,2.64,22/03/2023,TRUE,Mid
778989089,57468788,C,3.26,10/07/2023,TRUE,Mid
716544686,12068861,B,1.17,18/06/2023,FALSE,Mid
170427444,22428763,C,2.94,28/04/2023,FALSE,Final
708375710,65771663,C,3.38,09/08/2023,TRUE,Mid
959099435,63760136,B,0.76,22/03/2023,TRUE,Assignment
590405977,87961310,F,0.79,15/07/2023,FALSE,Assignment
678925005,50692231,F,0.41,21/09/2023,TRUE,Mid
688010606,13402039,C,1.43,12/03/2023,FALSE,Final
603632166,53787138,D,1.66,16/08/2023,TRUE,Final
546983463,62612934,A,0.97,28/05/2023,FALSE,Mid
174078881,84763442,D,2.97,22/09/2023,FALSE,Mid
340581500,43527997,B,2.9,31/03/2023,TRUE,Mid
344257540,26138725,A,0.72,18/12/2023,TRUE,Assignment
678344042,46112087,C,0.48,09/05/2023,FALSE,Mid
479634465,87474033,C,3.35,04/05/2023,FALSE,Final
936165031,32023615,B,3.43,28/08/2023,FALSE,Final
166636985,95863067,B,2.92,05/04/2023,FALSE,Mid
702624745,86817718,A,3.87,28/08/2023,FALSE,Final
777848016,87896319,B,0.49,30/10/2023,FALSE,Assignment
909433449,25345717,C,1.05,07/05/2023,TRUE,Assignment
776834948,24711475,C,2.22,30/11/2023,TRUE,Assignment
247127035,56640589,C,0.17,12/05/2023,FALSE,Mid
397501462,28154502,C,0.83,14/12/2023,TRUE,Assignment
371846280,47028912,B,0.06,15/03/2023,FALSE,Final
431263721,97860224,A,0.98,22/12/2023,TRUE,Mid
293989920,46538928,C,3.88,19/11/2023,FALSE,Mid
444281760,45020406,F,3.81,26/01/2023,FALSE,Final
534111835,87261523,B,2.45,13/10/2023,FALSE,Mid
461843560,62484299,C,2.38,15/09/2023,FALSE,Assignment
369508529,98714022,A,3.47,22/03/2023,TRUE,Assignment
601651226,47570408,C,3.29,28/06/2023,FALSE,Final
629173328,72568044,C,1.46,31/10/2023,TRUE,Assignment
187485275,25663751,C,3.53,13/01/2023,FALSE,Assignment
307982078,17212312,F,2.47,18/08/2023,TRUE,Mid
683110211,28515127,C,0.31,27/08/2023,TRUE,Assignment
455401329,87604515,F,1.87,13/12/2023,TRUE,Final
687029068,67003339,B,0.9,12/10/2023,FALSE,Final
760703885,95331939,C,0.54,01/12/2023,TRUE,Mid
146975687,26072293,C,3.79,05/12/2023,FALSE,Assignment
253482283,24762681,A,0.23,24/12/2023,FALSE,Mid
803147206,78850484,C,1.75,17/02/2023,FALSE,Mid
140756767,22668360,A,2.66,31/08/2023,FALSE,Final
218513763,44954597,C,3.25,09/07/2023,TRUE,Final
139836093,98997625,C,3.27,16/06/2023,FALSE,Final
784936507,56229949,C,1.65,22/07/2023,TRUE,Mid
657479378,96595240,D,0.29,05/07/2023,FALSE,Mid
203375832,90102818,C,2.77,20/07/2023,FALSE,Assignment
188211155,91897460,B,2.08,25/08/2023,TRUE,Mid
522429804,90343762,B,2.36,31/07/2023,FALSE,Mid
677613365,24445388,C,2.72,29/08/2023,FALSE,Final
846148498,53082940,D,1.78,16/07/2023,TRUE,Mid
453715120,64559874,B,0.91,26/08/2023,TRUE,Final
596686774,63760453,C,2.75,06/06/2023,TRUE,Final
681677670,69416368,C,0.18,12/10/2023,TRUE,Assignment
966046116,78321952,C,1.72,21/12/2023,TRUE,Mid
655351271,68918849,A,2.32,20/07/2023,FALSE,Final
804725671,20403260,C,2.29,11/07/2023,TRUE,Final
307066441,84407249,B,3.41,19/06/2023,TRUE,Final
955886861,30690127,B,1.56,07/12/2023,FALSE,Mid
192821517,71026210,B,0.34,15/10/2023,TRUE,Final
859987956,72939101,C,1.73,11/02/2023,TRUE,Mid
602259155,87033042,B,3.76,12/03/2023,TRUE,Assignment
621475478,48910676,F,0.14,14/12/2023,FALSE,Final
862329678,26767276,B,1.96,11/06/2023,TRUE,Assignment
253575894,85643223,A,0.66,29/11/2023,TRUE,Final
550920165,52250701,B,1.55,06/06/2023,TRUE,Mid
361760630,55216325,C,0.9,14/11/2023,FALSE,Final
670613464,74572884,D,2.33,02/02/2023,TRUE,Final
814126472,40392073,D,0.73,26/06/2023,FALSE,Mid
876948688,42044789,B,1.77,03/12/2023,TRUE,Mid
421981115,57338700,B,2.55,21/10/2023,TRUE,Assignment
419338357,12709610,A,3.27,26/06/2023,FALSE,Assignment
990786099,11700500,C,2.05,17/04/2023,FALSE,Final
236404162,23140730,B,3.89,13/03/2023,TRUE,Final
801286354,11355068,C,1.9,02/08/2023,FALSE,Mid
978719404,83793417,B,3.63,13/07/2023,FALSE,Final
126949458,43491579,C,3.08,26/03/2023,FALSE,Mid
780387916,15215734,C,1.63,26/11/2023,FALSE,Final
608131268,36368096,C,2.39,27/07/2023,FALSE,Final
762319177,73090794,A,0.67,27/03/2023,FALSE,Final
183911940,22898762,A,2.06,21/11/2023,FALSE,Mid
331103707,22930605,A,3.11,23/01/2023,FALSE,Mid
982471077,34412724,B,0.56,20/09/2023,FALSE,Mid
458444520,16797896,A,3.05,07/07/2023,TRUE,Mid
591897278,52644716,C,1.68,14/07/2023,FALSE,Final
872518615,52027368,C,0.96,04/10/2023,FALSE,Assignment
195625494,13864083,C,3.61,09/05/2023,TRUE,Final
688106885,60150112,F,2.73,15/07/2023,FALSE,Mid
632676522,63877055,C,2.33,11/09/2023,FALSE,Final
564198070,54838790,B,3.95,15/02/2023,TRUE,Final
561178034,93712927,D,1.5,07/04/2023,TRUE,Mid
758001028,67964206,F,2.54,30/01/2023,FALSE,Assignment
323267946,50742201,B,3.16,01/09/2023,FALSE,Final
696005616,99540037,C,1.87,26/06/2023,FALSE,Mid
337346380,27504726,B,3.15,22/02/2023,TRUE,Mid
163035912,12631701,B,0.4,30/09/2023,FALSE,Mid
362074022,83256256,A,1.54,20/08/2023,FALSE,Assignment
911887136,17603704,B,1.18,17/05/2023,TRUE,Final
985955125,78135620,A,1.67,05/03/2023,TRUE,Assignment
483442685,38927470,B,2.05,10/04/2023,TRUE,Assignment
910403954,65647780,C,0.13,24/12/2023,TRUE,Mid
300908746,43299997,A,3.88,30/10/2023,TRUE,Mid
633816448,80419598,A,0.46,18/02/2023,FALSE,Assignment
370617638,57451524,B,0.48,16/10/2023,TRUE,Mid
555835842,95455365,A,2.45,29/09/2023,TRUE,Final
511447869,58320186,A,3.46,23/01/2023,FALSE,Final
953536019,29377917,D,0.73,09/07/2023,FALSE,Mid
320774544,93043251,A,2.24,23/12/2023,TRUE,Final
747553687,55250320,C,2.06,24/07/2023,FALSE,Assignment
599087729,48103365,B,0.42,01/03/2023,TRUE,Assignment
653563516,16905309,C,1.28,05/05/2023,TRUE,Assignment
949833385,99134650,B,3.6,25/04/2023,FALSE,Assignment
457253495,25309422,B,0.52,26/05/2023,FALSE,Assignment
206429264,73423645,C,1.13,25/06/2023,TRUE,Mid
432723647,63064356,C,1.16,17/04/2023,FALSE,Assignment
937927993,76451463,C,2.68,12/04/2023,FALSE,Final
710461284,96867902,B,0.66,20/04/2023,FALSE,Mid
269318443,67265644,C,3.42,01/08/2023,TRUE,Assignment
846216749,33232806,B,0.1,08/10/2023,TRUE,Assignment
866336891,96492066,C,0.72,31/01/2023,TRUE,Mid
560726498,33768360,C,1.19,09/05/2023,FALSE,Mid
614908443,37762111,A,3.48,13/12/2023,TRUE,Final
883980760,38205339,B,1.44,25/01/2023,FALSE,Final
259433115,61584095,B,1.08,01/03/2023,TRUE,Assignment
430952617,85929792,C,3.01,25/06/2023,FALSE,Assignment
122779920,33038339,B,1.92,04/09/2023,TRUE,Assignment
961598381,96925830,C,1.08,29/10/2023,TRUE,Final
606177017,57711299,D,0.57,15/09/2023,TRUE,Assignment
129672111,19589874,A,1.79,21/02/2023,TRUE,Final
537894541,28086393,C,0.99,02/09/2023,TRUE,Assignment
364258413,14221905,C,1.67,10/10/2023,FALSE,Mid
145359093,63944233,F,0.94,27/04/2023,TRUE,Assignment
251814426,57410015,F,2.58,26/09/2023,TRUE,Mid
255720584,31072178,F,1.79,18/02/2023,FALSE,Final
744688045,27959743,C,1.66,24/07/2023,TRUE,Final
263213020,72177842,A,2.7,13/12/2023,TRUE,Mid
558533720,35742210,B,0.64,12/03/2023,TRUE,Assignment
467032946,65565844,C,2.27,21/02/2023,TRUE,Assignment
636823424,74673754,C,2.6,05/03/2023,TRUE,Assignment
577196371,67531045,B,0.31,24/07/2023,FALSE,Assignment
599036715,19448603,A,1.11,22/08/2023,FALSE,Final
610863134,36211233,A,3.68,08/07/2023,FALSE,Assignment
212046992,53634439,B,2.23,28/03/2023,TRUE,Mid
945799837,23324649,C,1.01,15/03/2023,FALSE,Assignment
906527548,53485267,C,2.2,05/10/2023,TRUE,Final
259686106,54523128,C,1.07,09/05/2023,TRUE,Assignment
578562995,69460614,B,2.4,28/03/2023,TRUE,Final
663202960,67311217,B,0.36,11/11/2023,TRUE,Mid
934663450,48804285,A,2.21,29/03/2023,FALSE,Mid
974631605,94007924,C,0.63,16/05/2023,FALSE,Mid
947240652,20539700,C,1.76,22/01/2023,FALSE,Mid
291308221,88354532,C,0.71,10/07/2023,FALSE,Mid
779244992,36846222,C,0.63,19/07/2023,FALSE,Mid
352306489,84331387,C,0.69,03/04/2023,FALSE,Final
751000582,40838588,C,1.66,14/10/2023,FALSE,Assignment
504219806,72029574,C,1.74,30/03/2023,FALSE,Mid
424032041,47745340,A,0.64,11/01/2023,FALSE,Assignment
165141511,58206470,F,3.5,22/04/2023,TRUE,Final
175337789,98198874,B,3.84,27/08/2023,FALSE,Mid
638828042,46985570,B,2.73,14/01/2023,FALSE,Mid
680100289,99670804,C,0.84,10/05/2023,FALSE,Mid
151157404,18067188,C,1.8,29/06/2023,TRUE,Assignment
838144766,76892685,C,2.52,22/10/2023,FALSE,Assignment
875674757,64328544,C,1.76,09/07/2023,FALSE,Final
393973455,36375879,C,1.17,09/08/2023,TRUE,Final
796289523,49035585,A,2.4,14/09/2023,FALSE,Assignment
767125255,80905546,F,1.15,22/02/2023,TRUE,Final
270798384,62915806,B,1.92,18/04/2023,FALSE,Mid
823709818,55204705,C,3.04,01/04/2023,FALSE,Final
547733261,85812659,C,3.06,02/03/2023,FALSE,Final
837137844,62062051,B,1.25,12/01/2023,TRUE,Final
270836784,77073400,B,1.94,11/05/2023,TRUE,Final
509789962,47765284,C,0.91,27/06/2023,TRUE,Assignment
863044978,22591671,A,3.99,24/09/2023,TRUE,Final
519295432,74744018,C,1.91,04/09/2023,TRUE,Mid
861699189,20405717,A,1.64,26/10/2023,TRUE,Assignment
562056030,29942811,C,0.93,17/12/2023,TRUE,Final
774095030,94720049,B,2,30/12/2023,TRUE,Mid
729288965,44942107,A,1.03,03/02/2023,TRUE,Mid
870566727,65373072,C,0.9,30/10/2023,FALSE,Mid
552125954,17251549,B,0.79,23/09/2023,TRUE,Assignment
771696390,99262458,D,0.31,23/11/2023,FALSE,Final
690449242,89948152,D,2.75,10/11/2023,FALSE,Mid
930843960,28681018,C,2.92,19/10/2023,TRUE,Final
143215227,55804655,B,3.99,30/07/2023,TRUE,Assignment
510763804,92957040,C,0.89,27/12/2023,TRUE,Mid
242982307,11504494,B,1.12,01/09/2023,FALSE,Assignment
462958194,87978038,B,0.98,20/01/2023,TRUE,Final
690552620,30923437,D,3.19,18/07/2023,FALSE,Mid
516706683,75693636,B,1.42,17/10/2023,FALSE,Mid
141296329,35616359,C,2.97,23/07/2023,TRUE,Final
369608798,12229397,F,1.03,01/12/2023,FALSE,Mid
458190592,40899191,F,3.01,06/02/2023,FALSE,Final
857074782,37026657,D,1.38,23/01/2023,FALSE,Mid
693397036,19927716,C,0.95,27/08/2023,TRUE,Mid
322186147,56850577,D,3.36,21/03/2023,TRUE,Assignment
957027745,37398714,B,1.04,12/07/2023,TRUE,Final
727997385,52389127,B,2.48,04/12/2023,FALSE,Assignment
482948727,80607443,C,2.55,03/08/2023,FALSE,Final
192372229,63756877,B,0.08,08/07/2023,FALSE,Final
292789067,62714712,A,3.77,08/04/2023,TRUE,Assignment
709743302,23995962,B,2.86,30/07/2023,FALSE,Mid
333704829,56443270,B,1.51,15/11/2023,FALSE,Assignment
739482498,67937253,B,2.06,09/06/2023,TRUE,Final
593112861,47356575,C,1.75,11/10/2023,TRUE,Final
653852490,22566571,C,1.16,13/01/2023,FALSE,Mid
127452683,99973344,C,3.58,15/11/2023,TRUE,Final
935022557,13848773,D,2.71,03/10/2023,FALSE,Final
210949074,53912899,C,3.95,24/09/2023,TRUE,Mid
361875321,18243103,C,0.41,12/03/2023,FALSE,Mid
827408031,56007235,A,3.57,28/06/2023,FALSE,Mid
978555730,16167005,F,0.34,27/04/2023,TRUE,Assignment
224705913,64461634,F,0.03,22/06/2023,FALSE,Final
871271559,31924875,B,2.69,28/04/2023,FALSE,Final
953366072,62616958,B,2.23,30/07/2023,FALSE,Mid
386646473,69054810,B,0.59,28/12/2023,TRUE,Mid
644778967,23157604,B,2.45,25/04/2023,FALSE,Final
341437314,91306546,C,2.58,06/04/2023,FALSE,Final
497539840,51143685,C,1.53,23/02/2023,FALSE,Mid
767391266,64509485,C,3.58,08/10/2023,TRUE,Final
570700028,50040959,C,2.64,03/02/2023,FALSE,Final
626026452,80802143,D,2.82,03/06/2023,TRUE,Mid
906262873,91255083,B,3.18,13/08/2023,TRUE,Assignment
155151963,94997345,B,0.33,23/01/2023,TRUE,Assignment
582432621,77268814,B,3.55,20/12/2023,TRUE,Mid
713067099,13286363,C,1.75,05/10/2023,TRUE,Final
996860420,77068653,A,3.14,12/11/2023,FALSE,Mid
401793778,51346612,C,0.71,04/10/2023,TRUE,Final
161006949,51995438,A,2.95,31/01/2023,TRUE,Assignment
513437983,29098216,C,3.62,26/06/2023,TRUE,Assignment
939417599,73641793,B,2.18,10/12/2023,TRUE,Assignment
583860504,14796259,B,2.68,05/02/2023,TRUE,Assignment
795362004,73887968,C,2.17,20/02/2023,TRUE,Mid
654269430,87611232,F,2.48,17/01/2023,FALSE,Assignment
295199057,70716899,C,3.51,26/11/2023,FALSE,Final
858207611,27273507,C,1.95,15/12/2023,FALSE,Final
582669362,59610181,C,0.53,21/10/2023,FALSE,Final
538429524,95292347,B,3.23,10/09/2023,TRUE,Mid
124905878,73232495,C,0.42,29/06/2023,FALSE,Mid
692276574,67111252,B,1.37,19/03/2023,FALSE,Mid
446821984,88253797,C,3.98,19/12/2023,TRUE,Final
627704520,82639558,C,2.8,21/09/2023,FALSE,Mid
225504139,15889272,B,2.81,24/08/2023,TRUE,Final
262621054,41556706,A,3.43,15/10/2023,FALSE,Assignment
958833297,53492856,C,0.98,26/07/2023,TRUE,Final
781726012,29533179,C,3.53,07/07/2023,FALSE,Assignment
977241948,48520760,A,0.33,11/08/2023,FALSE,Mid
275343563,22867965,A,3.36,08/08/2023,TRUE,Final
156371179,41367609,C,3.26,17/12/2023,TRUE,Mid
610073184,71063971,C,3.63,06/09/2023,FALSE,Mid
918724781,68221203,C,3.78,06/02/2023,FALSE,Final
141026536,46241820,C,3.05,13/04/2023,FALSE,Assignment
332698709,68945600,C,1.02,22/01/2023,FALSE,Mid
195870587,71350304,C,0.68,18/06/2023,FALSE,Assignment
384587356,60593139,A,3.2,23/09/2023,TRUE,Final
230150492,22916663,B,0.69,19/11/2023,FALSE,Assignment
148128618,68255853,A,2.83,26/08/2023,TRUE,Final
678620025,85903906,D,2.47,10/09/2023,TRUE,Final
120908488,99316238,C,3.48,02/10/2023,FALSE,Assignment
986130652,45694126,D,1.76,17/08/2023,TRUE,Mid
527026231,36044997,F,3.79,31/01/2023,FALSE,Final
767119779,83092747,B,3.69,30/03/2023,FALSE,Final
234804040,23746609,B,1.78,14/09/2023,FALSE,Assignment
775445624,20115802,A,0.2,11/07/2023,FALSE,Mid
472526409,36529845,C,1.51,24/12/2023,TRUE,Mid
437304597,92025161,B,3.53,22/06/2023,FALSE,Assignment
858814195,55746028,B,0.29,02/10/2023,FALSE,Final
328335066,95036068,A,1.36,08/05/2023,FALSE,Final
315924013,39120676,A,1.83,16/03/2023,FALSE,Final
258064630,55720748,B,2.78,21/10/2023,FALSE,Mid
980203741,36397039,B,1.61,22/10/2023,TRUE,Final
304683196,73683805,A,0.24,14/08/2023,FALSE,Assignment
331317620,83058539,B,3.19,26/02/2023,FALSE,Final
522810288,27641837,B,2.97,24/08/2023,FALSE,Mid
650101862,87762542,B,2.36,12/10/2023,FALSE,Final
879485817,12288857,B,2.48,01/04/2023,FALSE,Assignment
601261217,38646922,B,0.24,15/02/2023,FALSE,Mid
574236698,93575752,C,3,24/05/2023,FALSE,Final
584879855,92742665,B,1.96,30/09/2023,TRUE,Final
119772335,83144475,A,3.64,23/04/2023,FALSE,Mid
419284471,89781313,B,2.22,03/07/2023,TRUE,Final
709788346,58250197,C,3.2,06/04/2023,TRUE,Final
705633458,45311911,A,0.72,01/03/2023,TRUE,Assignment
303782403,21172664,A,0.1,29/07/2023,FALSE,Mid
197363968,18139442,A,2.53,20/09/2023,TRUE,Final
440139542,42045021,B,1.41,27/11/2023,TRUE,Final
473854120,24068870,C,1.52,21/07/2023,TRUE,Mid
975796143,49191412,C,2.67,26/10/2023,TRUE,Mid
173267330,47184985,C,3.88,16/02/2023,FALSE,Final
752999240,54041470,B,2.44,27/07/2023,TRUE,Final
478231967,69693579,C,0.75,22/06/2023,FALSE,Mid
416448531,53483609,C,0.05,23/11/2023,TRUE,Final
166455279,16536404,C,0.69,01/04/2023,FALSE,Mid
350752909,31229116,A,3.06,17/11/2023,TRUE,Final
870794240,69730793,C,3.32,25/12/2023,TRUE,Mid
680138930,86375331,B,1.66,12/12/2023,TRUE,Final
131806205,90226011,F,2.12,28/03/2023,FALSE,Mid
738466943,83742719,C,3.27,02/02/2023,TRUE,Assignment
807629437,58054655,C,2.89,09/02/2023,FALSE,Final
811773227,11930201,C,0.01,18/08/2023,FALSE,Final
999608139,78730490,D,1.86,25/06/2023,TRUE,Mid
798561287,84131677,B,2.85,28/06/2023,FALSE,Mid
899147481,90131411,D,2.92,26/11/2023,TRUE,Final
588990658,55772948,D,2.9,12/03/2023,FALSE,Mid
830217387,64920791,D,1.11,14/12/2023,FALSE,Assignment
189532348,43240030,B,3.17,18/10/2023,FALSE,Assignment
900009794,28939771,B,2.05,06/07/2023,TRUE,Mid
884015294,79720373,B,1.92,09/06/2023,TRUE,Final
131135413,38959288,C,3.87,13/10/2023,FALSE,Assignment
671393015,35552239,C,0.18,26/01/2023,FALSE,Mid
838746878,27150300,B,2.57,28/12/2023,FALSE,Final
611308116,35038816,B,0.34,17/06/2023,TRUE,Assignment
934111890,77811287,B,0.42,27/05/2023,TRUE,Final
923149473,19061203,B,0.38,04/12/2023,FALSE,Final
776114868,29711208,D,1.37,02/11/2023,FALSE,Final
173324354,88124765,C,0.02,05/10/2023,FALSE,Mid
331230915,20284108,B,2.03,11/01/2023,TRUE,Final
845148271,19534590,B,0.46,31/07/2023,TRUE,Mid
341931054,50052384,C,1.28,22/04/2023,TRUE,Final
351892011,43219627,C,2.51,21/03/2023,FALSE,Mid
703974755,69172336,C,3.87,04/09/2023,FALSE,Mid
295921557,72976628,B,3.41,19/02/2023,TRUE,Assignment
498326907,47883040,B,2.55,25/12/2023,FALSE,Assignment
806673485,23966317,C,0.87,14/05/2023,TRUE,Mid
578914573,72827525,A,0.75,13/09/2023,TRUE,Final
669756811,17378403,C,0.94,29/11/2023,TRUE,Final
567320600,60690946,A,1.49,05/07/2023,FALSE,Final
729975227,68676742,D,3.64,16/10/2023,TRUE,Mid
998489969,55977173,A,2.23,15/07/2023,FALSE,Mid
811631066,20804196,A,3.91,20/04/2023,FALSE,Final
309050348,95297958,C,1.6,21/05/2023,FALSE,Final
979714487,27009405,B,2.96,29/09/2023,FALSE,Mid
584401213,52798230,B,2.98,13/09/2023,FALSE,Assignment
114175689,70150341,B,0.74,10/09/2023,TRUE,Assignment
838355711,88294764,C,2.71,12/03/2023,FALSE,Final
676941800,21817684,B,0.4,14/04/2023,TRUE,Mid
323327098,57355099,C,0.78,18/08/2023,FALSE,Final
445639916,64473191,F,0.83,14/05/2023,FALSE,Final
630825979,41516697,B,0.29,04/05/2023,FALSE,Mid
564217386,83186884,A,3.72,11/07/2023,FALSE,Final
668776746,93147414,C,3.98,13/09/2023,TRUE,Mid
732610782,75165034,B,2.26,12/07/2023,FALSE,Final
664771758,83377839,B,0.24,21/03/2023,TRUE,Assignment
911825624,74116846,B,2.29,01/11/2023,TRUE,Mid
377786318,91237584,A,0.57,18/04/2023,FALSE,Assignment
726954632,86812957,D,0.4,04/03/2023,TRUE,Mid
261748556,21671448,A,3.31,01/05/2023,TRUE,Final
822418463,89069452,C,2.66,12/11/2023,TRUE,Final
566104749,85623335,C,3.99,24/02/2023,TRUE,Mid
297693122,38718419,C,3.84,21/03/2023,FALSE,Final
736608474,51555193,B,3.51,18/04/2023,FALSE,Mid
465366001,85701229,A,3.67,11/02/2023,FALSE,Mid
576429918,16213133,C,2.01,27/01/2023,TRUE,Final
354757867,31290883,B,0.47,28/12/2023,FALSE,Assignment
972198337,74839665,C,1.63,09/03/2023,TRUE,Mid
426717298,53826003,C,3.88,09/05/2023,FALSE,Final
303262249,85861707,C,3.93,18/04/2023,FALSE,Final
645424094,35277172,C,3.04,11/11/2023,TRUE,Final
959297599,28208691,A,3.2,09/06/2023,TRUE,Mid
339901312,53215688,A,2.71,18/07/2023,FALSE,Final
660239594,51128393,B,0.81,05/02/2023,FALSE,Final
668445698,42978860,A,3.64,24/06/2023,TRUE,Final
872059941,95544670,C,1.1,24/09/2023,TRUE,Final
969294202,57899088,B,3.85,03/05/2023,TRUE,Final
887650859,34406693,A,2.79,03/08/2023,TRUE,Mid
169082210,65700951,B,4,25/02/2023,TRUE,Final
418446534,90365066,C,2.76,25/12/2023,FALSE,Final
550684988,69064690,A,2.09,19/05/2023,TRUE,Final
993710047,84871207,F,3.98,06/03/2023,FALSE,Final
488397861,84661625,B,2.99,31/05/2023,FALSE,Mid
219151903,15913853,A,3.67,09/07/2023,FALSE,Final
159033670,70436566,A,2.87,29/09/2023,TRUE,Final
309368122,80723274,C,2.37,22/10/2023,FALSE,Final
448594933,24690767,D,0.81,09/10/2023,FALSE,Mid
780051807,46930933,C,0.87,12/04/2023,FALSE,Mid
701658174,99445446,C,3.01,12/09/2023,TRUE,Mid
792650598,25670928,C,2.93,08/11/2023,FALSE,Final
785102391,54818108,C,3.79,23/04/2023,FALSE,Mid
164626397,92807990,F,1.77,02/12/2023,FALSE,Mid
230153750,15537700,D,0.1,02/06/2023,TRUE,Assignment
751215046,22582226,A,2.2,06/11/2023,TRUE,Final
322367396,13130480,B,3.16,03/12/2023,TRUE,Final
909716179,30194128,F,2.7,18/02/2023,FALSE,Mid
156212719,75459538,C,3.36,29/06/2023,FALSE,Mid
427456114,80784783,C,1.59,12/09/2023,TRUE,Mid
158810233,22704984,B,1.6,23/07/2023,FALSE,Assignment
935202138,60379936,C,1.4,13/08/2023,TRUE,Mid
297544180,15454350,C,0.78,01/08/2023,FALSE,Mid
224291784,45456788,F,3.07,11/06/2023,TRUE,Assignment
260281196,66122631,B,3.96,10/09/2023,FALSE,Assignment
972023557,45917819,F,3.38,21/01/2023,TRUE,Mid
477327768,45112427,C,1.97,02/10/2023,FALSE,Mid
466668103,55819948,C,2.45,16/06/2023,TRUE,Final
809694870,33687576,B,3.5,28/06/2023,FALSE,Mid
751374615,88563877,C,3.02,26/11/2023,TRUE,Mid
612000005,51520579,B,1.28,06/10/2023,FALSE,Mid
